publishedAt,authorDisplayName,textDisplay,likeCount;;;;;;;;;
2023-05-04T05:30:48Z,Muh Roni,Petugas rakyat bos pilihanku,0;;;;;;;;;
"2023-05-04T05:22:40Z,setiawan pamungkas,""menurut saya gpp banyak capres,  yg penting capresnya jangan anga ongo, jangan lala lolo, apa lagi suka bokep????"",0";;;;;;;;;
2023-05-04T05:19:04Z,Dewa Oka Adi Nata,Ganjar 🤟,0;;;;;;;;;
2023-05-04T05:18:11Z,ABD HAMID,Saya pilih orangya pilih satu kali langsung jadi sebagaimana sayapili Jokowi 2 kali menang.makanya kemana Jokowi disitulah yang menang Amin.,0;;;;;;;;;
2023-05-04T05:12:16Z,oky dasuki,Kalo puan Maharani maju dari PDIP masyarakat siap dukung kalo yg lain ogah .,0;;;;;;;;;
"2023-05-04T05:04:57Z,арик ханиф,""Ogah ah yang berbau banteng, mending kalau ngga Anis Prabowo"",0";;;;;;;;;
2023-05-04T05:01:26Z,Nurdin Demeng,asal jgn pilih yg ber bau bau banteng saya mah..pengen perubahan.,0;;;;;;;;;
2023-05-04T04:56:45Z,Hariadie MZR,Hahahaha mantap klu bisa masing&quot; partai punya capres dan cawapresnya.,0;;;;;;;;
2023-05-04T04:48:12Z,Mutiara Ponsel,Biar peluang yg saya jagokan menang mutlak.,0;;;;;;;;;
2023-05-04T04:46:52Z,Mutiara Ponsel,Lebih banyak lebih baik.,0;;;;;;;;;
2023-05-04T04:36:03Z,Kadalireng,4 cawapres suara terbagi..dri partai mana suara terbanyak masyarakat..klo menurut gw PDI yg paling banyak..pasti dari PDI yg unggul lagi😂😂😂,0;;;;;;;;;
2023-05-04T04:34:05Z,Kadalireng,Yang menang mah gak bakal jauh..pasti dri PDIP😂😂😂,0;;;;;;;;;
"2023-05-04T04:24:48Z,MOCHAMMAD SYUFRI,""Pilih Presiden yg bukan petugas partai, tetapi Presiden yg bekerja untuk kepentingan negara dan rakyat Indonesia."",3";;;;;;;;;
2023-05-04T04:18:57Z,litarso anggara,Mmng prabowo nyalon sama sugianto,0;;;;;;;;;
2023-05-04T04:06:25Z,Nia Nia,Bukan  sesumbar hanya harapan..Anies menang satu putaran ...logika saya anieslah yg terbaik meliputi berbagi aspek.. 💪🙏🙏,2;;;;;;;;;
"2023-05-04T04:05:49Z,Jhvg Guvbmk,""berapapun capresnya....asal pak-anis ada, pilihan terbaik dia. pilpresnya masih menyediakan pilihan terbaik.  Ok"",1";;;;;;;;;
2023-05-04T04:04:32Z,Sigit Rahadi,Aku ra ngurus ra penting...,0;;;;;;;;;
2023-05-04T03:52:25Z,Abby Meld,Ganjar mahfut ok juga,0;;;;;;;;;
2023-05-04T03:51:28Z,Abby Meld,Prabowo Ganjar pasti baik untuk Indonesia ..penting bukan petugas onta,0;;;;;;;;;
2023-05-04T03:50:21Z,intix xxp,Sama2 punya aib buat masyarakat <br>1.naturalisasi<br>2.piala dunia<br>3.tim mawar<br>4.kira kira apa ya ?!,0;;;;;;;;;
2023-05-04T03:46:20Z,Faiqms337 Faiqms337,kok giring gak nongol,0;;;;;;;;;
2023-05-04T03:31:47Z,nuril Hidayati,Ada partai yg usung pak Mahfud sama Nadjwa sihab. Al in gue,0;;;;;;;;;
"2023-05-04T03:23:40Z,Inayatus sholihah,""pilih presiden yg bekerja dari hati, bukan dari bisikan ketua partai, apalagi bisikan maklampir."",0";;;;;;;;;
2023-05-04T03:18:29Z,Hendrik,S Hienrich komentar publik Indonesia ramah.<br>Komentar merespon kepada pemerintah untuk publik adalah sangat bagus karena jika capresnya <br>hanya satu atau dua dengan sendirinya ada pro dan kontra.<br>pemerintah sangat bagus untuk membentuk capres lebih dari tiga capres .Itu adalah harapan publik.<br>Komentar posting survey  dan posting.<br> Semoga capres lebih dari tiga capres.<br>Sekian komentar selebrity populairity official menambahkan.<br>Terimakasih.<br>Top super chat join community Guidelines.<br>Salam Kompas TV ❤okey .,0;;;;;;;;;
2023-05-04T03:14:23Z,MEDIA HBG Indonesia,Kasian partai perindo demokrat hanura di bungsukan😢😢😅,0;;;;;;;;;
"2023-05-04T03:05:40Z,David Siregar,""PPP dan PDI Perjuangan sdh berkoalisi, selanjutnya ada Hanura, dan tinggal menunggu Partai Golkar dan PAN. Jika PAN dan Golkar berkoalisi mendukung Pakde Ganjar Pranowo, maka hanya ada 3 Calon Kandidat Capres dan Cawapres di Pilpres 2024 mendatang, krn KIB sdh bersatu.<br><br>GP di Pilpres 2024 mendatang 👍"",11";;;;;;;;;
"2023-05-10T07:24:51Z,David Siregar,""@isan Priyono <br>Setiap warga negara berhak menentukan pilihannya masing-masing, jika kmu ngga mau memilih Pakde Ganjar Pranowo hanya Krn beliau dari Partai Banteng yaa silahkan saja, mungkin mas isan sdh pnya pilihannya sendiri, kmu mau pilih Pak Anies atau Pak Prabowo Subianto silahkan ngga mau milih atau Golput juga silahkan mas, lah wong itu kan terserah kmu sendiri, gitu aja kok repot mas"",1";;;;;;;;;
2023-05-10T07:17:40Z,isan Priyono,Emoh milih..dari partai ma banteng kapookkkk...sengsara...Autcorcing di mana mana...kembalikan hak hak pekerja..yang sudah lama di rebut oleh ma banteng,1;;;;;;;;;
2023-05-09T08:44:58Z,David Siregar,@Afkar Alfuadi <br>😄,1;;;;;;;;;
2023-05-09T08:44:37Z,David Siregar,@Air Langga <br>Betul bngt bro,1;;;;;;;;;
2023-05-09T08:43:32Z,David Siregar,@Pangat Bador <br>Hahaha... Betul itu mas bro 😄,2;;;;;;;;;
"2023-05-04T03:03:28Z,Ismi Wulandari,""Nggak milih petugas partai ,milih pak Anis dan AHY aja ,cerdas ....ganteng ...santun smg tdk membohongi rakyat"",3";;;;;;;;;
2023-05-09T17:48:44Z,Ardianto,ganteng dijadiin indikatorr??? pantes negara ini ga maju2 kalo pemilihnya ginian,1;;;;;;;;;
2023-05-04T03:00:45Z,Mukhlas Sedayu,Mantap bikin tambah demokratis. Bisa membandingkan antara yg cuma  pencitraan atau yg benar2 kerja.,0;;;;;;;;;
2023-05-04T02:46:07Z,Bakki Hanma,Ngabisin duit ujung ujungnya kita tau siapa yg akan menang!!!!,0;;;;;;;;;
"2023-05-04T02:46:06Z,kucing anyut,""Siapapun orangnya, siapapun capresnya. Perlu diingat setiap kebijakan mutlak ada ditangan ketua umum partai tersebut. Seperti yang sudah-sudah 😂"",0";;;;;;;;;
"2023-05-04T02:45:48Z,Adem Maknyess,""Betul sya juga akan pilih petugas rakyat , pak Anis ."",1";;;;;;;;;
"2023-05-04T02:41:20Z,""Prof. dr. ir. Kim Jung-Kook, Lc., M.Ag., M.H.I."",gw dukung Mahfud MD yg lain Kagak dulu,0";;;;;;;;;
"2023-05-04T02:34:39Z,A.ha_official12,""2024 no banteng, pilih bukan petugas partai"",0";;;;;;;;;
2023-05-04T02:27:57Z,Nussadua official,Ganjar asli yang lain palsu,0;;;;;;;;;
2023-05-04T02:06:02Z,Ritno Ritno,Aku memilih RI 1 yg tidak di atur parte penguasa,0;;;;;;;;;
2023-05-04T01:57:58Z,prayoga channel,Saya akan mendukung yg berani mendukung pak mahmud md jadi capres/cawapres,0;;;;;;;;;
2023-05-04T01:55:44Z,C.D.P,Asal gak politik memecah belah dan politik identitas kaya pemilu lalu OK lah,0;;;;;;;;;
2023-05-04T01:45:51Z,Ira Hendarwati,Pak Anies is the best 👍👍👍,1;;;;;;;;;
2023-05-04T01:25:11Z,Didin Burhanudin,INGAT GANJAR....INGAT BOLA USIA 20.,0;;;;;;;;;
2023-05-04T01:18:22Z,JUPRI JUPRI,Tetap p ganjar lah yg dekat dengan rakyat..smg p ganjar tetap amanah dlm mengemban tugas negara 🇮🇩🇮🇩🇮🇩,1;;;;;;;;;
2023-05-09T07:13:04Z,Much. Faisal Hafiz,Males ah kalo dari partai merah,0;;;;;;;;;
"2023-05-04T01:15:39Z,Deddy Al-Amin,""Baguuss, lebih dr 3 pasangn capres-cawapres"",0";;;;;;;;;
2023-05-04T01:09:15Z,Saiful Ummah,Saya si... Prabowo Subianto....dia orangnya ikhlas  ngabdi untuk negara Indonesia....klu orang ikhlas... insya&#39; Allah Amanah,24;;;;;;;;
"2023-05-09T05:31:10Z,Jagoan Emak,""@Waskita Udayana oposisi lbh ke kritik n solusi..<br>Tpi klo kbinet bisa kritik,ngsih solusi dn bertindak...itulh keikhlsan prabowo demi negara"",0";;;;;;;;;
2023-05-06T14:57:28Z,Saiful Ummah,@Waskita Udayana itu juga kemauhan presiden brow,0;;;;;;;;;
2023-05-06T14:56:12Z,Saiful Ummah,@Waskita Udayana karna dia bener&quot; ngabdi ke negara brow,0;;;;;;;;
2023-05-05T13:19:33Z,Waskita Udayana,@Suryo Jenar kalau mau mengabdi kepada negara tidak perlu masuk kabinet. Cukup jadi oposisi aja.,0;;;;;;;;;
2023-05-05T09:12:46Z,Suryo Jenar,@Waskita Udayana itu lah cara mengapdi ke negara.,0;;;;;;;;;
2023-05-04T01:07:21Z,Enzo Al Rizky,Prabowo 2024❤,0;;;;;;;;;
"2023-05-04T00:56:58Z,Ruspandi Didi,""PDIP dah banyak aibnya. tidak ada yang harus dibanggain, yang ada kecewa."",0";;;;;;;;;
2023-05-04T00:46:11Z,Dwiyono Yono,Yang penting ojo saling bertengkar,0;;;;;;;;;
"2023-05-04T00:34:45Z,Wijaya Kusuma,""Saya berdoa bpk haji prabowo menjadi presidant RI,sya tidak pilih kalau presidennya yg diatur sama partai,kasihan contohnya udah ada😅😅 😅"",0";;;;;;;;;
2023-05-04T00:29:09Z,Ridho Mnk,Beras habis duit tak ada kerja tak ada utang tak di kasi solusi nya apa?,0;;;;;;;;;
2023-05-04T00:26:31Z,Falding Paper Art,Prabowo x<br>banteng x<br>partai Islam bersatu,0;;;;;;;;;
"2023-05-03T23:03:45Z,Agus Dwiyanto,""Capresnya masih kurang nama RIZAL RAMLI, AMIN RAIS"",0";;;;;;;;;
2023-05-03T22:56:27Z,Aulia Hasan,Anies Baswedan dong,0;;;;;;;;;
2023-05-03T22:32:32Z,Tone Jarjit,ganjar prabowo 👍<br>anies pinter ngomong doang kerja nihil,0;;;;;;;;;
"2023-05-03T22:21:43Z,Abdi Kusuma,""Say no to PDI, cmn pak jokowi yg bagus di PDI😅"",0";;;;;;;;;
2023-05-03T22:10:58Z,Zenal Muttaqin,Alhamdulillah mudah2an semakin bertambah capres nya biar kerasa demokrasi nya...,0;;;;;;;;;
"2023-05-03T21:05:47Z,YatnaSE,""<a href=""""https://youtu.be/k8x5n2s-GWg"""">https://youtu.be/k8x5n2s-GWg</a>"",0";;;;;;;;;
2023-05-03T20:57:28Z,Sibur Sibur,perbanyak jugalah calon.pecah suara achirnya Anis naik,0;;;;;;;;;
"2023-05-03T20:12:32Z,Kata Bijak,""saya tidak pernah berduli siapa presiden nya, karena mereka orang pintar semua.<br>TAPI !!! jangan pernah pilih pemimpin yang kampanye nya mengatas namakan agama!!<br>karena agama aja berani buat bermain yang jelas&quot";" dari Tuhan kita. apa lagi rakyatnya.!!!"",0";;;;;;;;
"2023-05-03T20:08:20Z,newbie scaperrr,""Bisa tiga putaran nih 🤣 habis dong duit rakyat cuma buat pilpres, amsyong dah"",0";;;;;;;;;
2023-05-03T18:35:24Z,Ade Olid,YO NDAK TAU KOK TANYA SAYA,0;;;;;;;;;
2023-05-03T18:12:33Z,Lunik Pipik,ANiES terbaik tahun 2024,0;;;;;;;;;
"2023-05-03T17:45:41Z,Ara kte90,""PPP dukung Ganjar,tp sluruh rkyat indo milih anis😅"",0";;;;;;;;;
2023-05-03T17:25:17Z,Syarif Hidayatulloh,kalo 4 capres ngk kayak nya...<br>tapi kalo 2 capres bisa terjadi<br>karna demokrat dukung anies..<br>ppp dukung ganjar..<br>kayaknya pendukung prabowo pecah ke 2 capres ( ganjar dan anies)<br>mungkin bisa terjadi 2 capres bsk...<br>karna masing2 partai pingin dapat jatah kursi..hehehe,0;;;;;;;;;
"2023-05-03T17:14:26Z,Aing Rounin,""Ganjar namanya udah bagus, tp .... taulah ya. <br><br>gw mah pilih yang satu nya deh"",0";;;;;;;;;
2023-05-03T17:06:38Z,Johanes Anawaru,prabowo Mahmud❤,0;;;;;;;;;
"2023-05-03T17:05:48Z,Hokinada,""Semua jg petugas partai, tp saya memilih petugas partai yg ditugaskan utk memberikan amanah yg terbaik utk negara,,, Ganjar yes ❤"",0";;;;;;;;;
2023-05-03T17:03:25Z,FALWAE Channel,No banteng head,0;;;;;;;;;
"2023-05-03T17:02:21Z,Widya ningsih,""yaelah mak banteng belum ke tanah aja lu, smoga kalah partai lu &amp"; lu &amp;" puan kena stuck"",0";;;;;;;
2023-05-03T16:54:51Z,Karman Ajaaa,petugas partai kebanyakan muka polos keliatan baek<br>tapi sayang cukup 2 periode yg mimpin petugas partai,0;;;;;;;;;
2023-05-03T16:49:15Z,Ade bagus Maulana,Kalo kita pilih Ganjar Pranowo sama aja kita menonton Pinokio jilid 2,1;;;;;;;;;
2023-05-03T16:48:02Z,Teguh Haryono,lagi nunggu Mbah Mbah daftar presiden 😀,0;;;;;;;;;
2023-05-03T16:40:16Z,Alfarest Ifankha,Satu&#39;y Giring 😀,0;;;;;;;;
"2023-05-03T16:28:33Z,baRynd,""Ganjar, wkwk"",0";;;;;;;;;
"2023-05-03T16:11:05Z,agus purwoto,""Kita sdh dapat pelajaran 10thn dg jokowi,,,, pilih ganjar.  Ya samimawon dg sekarang ini  ganjar, ya jokowi,,, jokowi, ya.  Megs,,, mega  ya  ganjar,,,, maka lengkaplah penderitaan anak bangsa ini,,  ingak  ingak,,,,,, trims"",0";;;;;;;;;
2023-05-03T15:53:42Z,TEMARAM,Nasdem sdh deklarasi dukung Ganjar,0;;;;;;;;;
2023-05-03T15:52:34Z,wong jowo,in sya Allah Pak Anies MENANG 1 Putaran....,6;;;;;;;;;
2023-05-03T15:14:05Z,Arbreak cell,La puan gimana? Gak jadi?,0;;;;;;;;;
2023-05-03T15:11:35Z,Mbelinx Eling,Moga ahok jdi pilpres,0;;;;;;;;;
2023-05-03T15:07:40Z,Taronggo Lipuku,Anies msi yg terbaik,0;;;;;;;;;
"2023-05-03T14:51:04Z,andimuttaqin mustari,""Semua putra terbaik bangsa. Pak Prabowo, pak Anies, pak Ganjar dan pak Airlangga"",2";;;;;;;;;
2023-05-05T22:54:27Z,M N S I PPIA,Yg pnting bkn bant*Ng dan bkn pengurus partai 🗿 ᭄,0;;;;;;;;;
2023-05-04T03:06:50Z,Ismi Wulandari,Pak Anis pilihan rakyat cerdas,1;;;;;;;;;
2023-05-03T19:36:21Z,Al Fatin,Putra bangsa terbaik hanya p aniest,1;;;;;;;;;
2023-05-03T14:49:21Z,Me i'am Guys,PPP kan udah merapat min ke Banteng.?,0;;;;;;;;;
2023-05-03T14:46:20Z,Fajar Zba,Pengen golput gak ada yg sesuai kriteria 😢,0;;;;;;;;;
2023-05-03T14:38:00Z,Jun arya,Jgn cari capres petcitraan byk bohong,0;;;;;;;;;
2023-05-03T14:35:11Z,anip niptahudin,Tentunya anis,0;;;;;;;;;
"2023-05-03T14:09:06Z,Bro Herher,""yang namanya manusia klo udah dikasih kekuasaan pasti ada saja janji yg diingkari.<br>jadi jangan terlalu berharap lebih terhadap manusia.<br>lebih baik nnti coblos berdasarkan hati nurani saja, jngan mau kalian gadaikan hak &amp";" keadilan sbgai rakyat selama 5 tahun karena uang selembar. apalagi sampai pada ribut dikolom komentar yg amat unfaedahnya.😅"",1";;;;;;;;
2023-05-03T14:06:47Z,MARPAUNG MEMORY,No ganjaran,0;;;;;;;;;
2023-05-03T13:59:55Z,Edi bubut,Sudah di skanerio yang bakal menang pasti ada,0;;;;;;;;;
"2023-05-03T13:59:52Z,@CB973,""Aku pilih yg punya program biaya pendidikan, kesehatan, dan bbm yang murah, dan bahan pangan ( sembako murah juga tentunya)."",0";;;;;;;;;
2023-05-03T13:38:04Z,Alviano 197,pak ganjar 100%smggt pak ganjar,0;;;;;;;;;
2023-05-04T03:12:00Z,Hasan Asy'ari,pilih Raffi Ahmad jadi presiden pk. H. Bolot jadi wakilnya,0;;;;;;;;;
2023-05-03T13:36:57Z,Hendi bugiandi,Ah pilih Anis aja.,0;;;;;;;;;
"2023-05-03T13:35:46Z,Rlmcy,""Dulu Jokowi mania, sekarang Prabowo aja. Prabowo 2024"",0";;;;;;;;;
2023-05-03T13:33:34Z,Windi Muliana Putra,Pan masuk gerindra,0;;;;;;;;;
2023-05-03T13:33:05Z,Yunus Bledex,ppp jateng diy kayaknya bukan ke ganjar pranowo,0;;;;;;;;;
2023-05-03T13:30:12Z,ahmad yusuf,Prabowo,0;;;;;;;;;
2023-05-03T13:27:46Z,Oppung Poso,Saya mndukung Prabowo<br>Itu saja sudah,0;;;;;;;;;
2023-05-03T13:22:50Z,Suparman Arrachmansyah,apapun partai nya presiden Indonesia  2024 gajar  asli keturunan jawa  pribumi kunfayakun damai indonesia kuu aamiin aamiin aamiin aamiin aamiin aamiin aamiin aamiin aamiin aamiin ya robbal alamin,2;;;;;;;;;
2023-05-07T09:32:00Z,DEADWOOD🗿,Tjawa adalah koentji,0;;;;;;;;;
2023-05-03T13:18:15Z,Irwan Praja,Mdh2an rakyat Indonesia NKRI tidak di bohongi,0;;;;;;;;;
2023-05-03T13:17:34Z,Nurwason,Tetep BAPAK prabowo,0;;;;;;;;;
2023-05-03T13:06:14Z,Zidan Firdaus,tetap ARB dong,0;;;;;;;;;
2023-05-03T12:54:49Z,Kar Dion,Insyaallah anis,0;;;;;;;;;
"2023-05-03T12:51:50Z,peter holm,""DEMOKRASI 👍👍👍 select your character , fight!!!<br>Pilih jagoan mu 👍👍"",0";;;;;;;;;
2023-05-03T12:23:32Z,Asegaf Segaf,Bukan seru .. tapi kalau banyak calon makin menguras biaya pemilu,0;;;;;;;;;
2023-05-03T12:14:23Z,Bram,Pls jangan lagi lah &quot;kader partai&quot; jadi presiden ... Minimal ketua partai atau independen ...,0;;;;;;;
2023-05-03T12:14:09Z,Fery marchiano Fery,Prabowo penerus cita2 jokowi,0;;;;;;;;;
2023-05-03T12:12:59Z,SuandaAlharun72,Yg penting PRABOWO masuk putaran kedua dan Inshaa Allah terpilih jdi PRESIDEN..,5;;;;;;;;;
2023-05-03T12:07:33Z,Sandy Tarihoran 04,Aku golputlah sampai DPR dibubarkan,0;;;;;;;;;
2023-05-03T11:52:09Z,Redi Dian,Jangan pilih pdi,0;;;;;;;;;
"2023-05-03T11:48:02Z,Juminem Juminem,""bodoh amat,..siapapun presidennya rakyat bakal gini2 aja."",0";;;;;;;;;
2023-05-03T11:28:52Z,Ro Vii,Prabowo,0;;;;;;;;;
"2023-05-03T11:20:41Z,fery siska,""No petugas partai,,no banteng👎"",0";;;;;;;;;
2023-05-03T11:11:00Z,Tobat jadi BuzeRp,10 tahun kedepan pastikan pemimpin anda sibuk kerja bukan nonton film unyil,1;;;;;;;;;
2023-05-03T10:57:25Z,Waduh Njir,Apa aja lah yg jadi tapi kalo dari banteng gadulu deh,0;;;;;;;;;
2023-05-03T10:57:25Z,Tio Ilhami,Satu lagi Ridwan Kamil yg akan jadi presiden,0;;;;;;;;;
2023-05-03T10:52:35Z,hidup itu sederhana ya atau tidak,Gw dulu ngfens Ganjar sbelum brpindah ni bukan sekedar bola tapi takutnya Ganjar Mala diatur emak yg mulia benteng pas ud jadi 😅,0;;;;;;;;;
2023-05-03T10:42:48Z,Agus Harianto,gp the next presiden😁,0;;;;;;;;;
2023-05-03T10:22:49Z,Miskam Setiawan,Pak Prabowo berat klo dg pkb. Bisa gagal lagi.,0;;;;;;;;;
2023-05-03T10:21:51Z,Alirofin Muhammad,Prabowo,0;;;;;;;;;
2023-05-03T10:18:45Z,sukakita,Kalo hati sih prabowo,0;;;;;;;;;
2023-05-03T10:18:26Z,sukakita,JANGAN DARI GOLONGAN ITU LAGI. BIAR ADA PERUBAHAN,0;;;;;;;;;
2023-05-03T09:54:51Z,Mas Wanto ganteng,Pak Ganjar pranowo pokoke,0;;;;;;;;;
2023-05-03T09:54:44Z,Mr_Football,Yg penting jgn dari PDIP,0;;;;;;;;;
2023-05-03T09:38:15Z,Izan Channel,Pak Anies dong,0;;;;;;;;;
2023-05-03T09:38:14Z,Suparno,TETAP PRABOWO LUR.PREIDEN 2024.,0;;;;;;;;;
2023-05-03T09:37:02Z,Rah Mad,Habib Rizieq Syihab dan habib Bahar  joss,0;;;;;;;;;
2023-05-03T09:33:35Z,Endang Su,Sy mau pilih yg ga bnyak omdo dn yg ga akan melarikan diri..,1;;;;;;;;;
2023-05-03T09:20:53Z,Ribka Helindra,Ini yg bakal bisa bikin perubahan suara di kalangan oemilih sosok cawapresnya sih.<br>Krna nama2 ini udah dari tahun lalu selalu muncul jadi calon capres,0;;;;;;;;;
2023-05-03T09:19:19Z,BACOT,masih percaya yg satu partai sama si anu? 🤭. Lihat baik-baik guys kalian pintar menilai mana yg selama ini pencitraan biar dirinya menang. xixixixi,0;;;;;;;;;
2023-05-03T09:08:15Z,Joran Melengkung Channel,Mau Pak Ganjar tapi petugas partai cuman disetir yang punya kendaraan politik ya yang petugas rakyat aja,0;;;;;;;;;
"2023-05-03T09:08:08Z,Yacob Yahya,""A1 3 calon...klo 4 g mungkin, klo 4 lsg menang...klo 3 calon bisa 2 putaran..."",0";;;;;;;;;
2023-05-03T09:03:55Z,Sarwidi Sarwidi,Pilihanku Prabowo ..semoga menjadi presiden th 2024,0;;;;;;;;;
2023-05-03T09:00:21Z,Jerry Ramdhan,Siapa yg menang bergantung yg ngitung suara..,0;;;;;;;;;
2023-05-03T08:56:08Z,g ogy,Ingat ASAL BUKAN CALON PDIP,0;;;;;;;;;
2023-05-03T08:54:46Z,Hangug Oppa 한국 오빠,MAHFUD PRABOWO RI 2024,0;;;;;;;;;
2023-05-03T08:44:21Z,BUNDA MENIK,bukan petugas partai banyak utang ngak bisa kerja buat apa ujungnya byk tuyul..  ..biar rame walaupun...buang buang uang,0;;;;;;;;;
2023-05-03T08:36:14Z,APLIKASI MOOD,Siapa saja yang jadi presiden rakyat kecil tetap dibuat susah.,0;;;;;;;;;
2023-05-03T08:31:35Z,Taufik Rahmadi,Menurutku ini strategi untuk memenangkan anies ada 4 capres agar  suara umat muslim tertuju ke anis semua yang sisanya ke 3 capres tersebut<br>Pilpres kali ini sama persis di pilkades di daerah ku,0;;;;;;;;;
2023-05-03T08:27:08Z,Sunandar Sunandar,semestinya buat undang&quot;setiap partai mencalonkan kader masing&quot;biar rakyat yg menentukan!!,0;;;;;;;
"2023-05-03T08:19:31Z,Freddy Souisa,""Anies Baswedan itu waktu ditugaskan jadi menteri saja tidak mampu, jadi gubernur juga tidak bisa memperhatikan kepentingan masyarakat kecil."",0";;;;;;;;;
"2023-05-03T08:16:44Z,Freddy Souisa,""Ganjar Pranowo cocok dipasangkan dengan Prof. Mahfud MD. Alasannya, Pak Mahfud itu penampilan sederhana, tegas, tau bidang hukum, supaya berantas koruptor. Dan bersih dari korupsi."",0";;;;;;;;;
2023-05-09T07:14:48Z,Much. Faisal Hafiz,Ya percuma kalo dari banteng,0;;;;;;;;;
2023-05-08T15:33:48Z,Rony Rajagukguk,Ganjar 2024.,0;;;;;;;;;
2023-05-03T10:56:50Z,Waduh Njir,Percuma nanti di setir banteng,0;;;;;;;;;
"2023-05-03T08:12:18Z,isdianto yan,""opsi apanya?, jelaskan ke empat capres itu bukan sebuah opsi..<br>goollllllputttttt.."",0";;;;;;;;;
2023-05-03T08:03:49Z,Diggie Gamers,Makhfud md dan ridwan kamil,0;;;;;;;;;
2023-05-03T07:40:20Z,Abah Aki,Tetap saja pak GP terunggul,0;;;;;;;;;
2023-05-03T07:33:40Z,Ramzan Kadyrov,gak mungkin...selama ada presidential treshold....paling cuma ada 3 poros...,0;;;;;;;;;
2023-05-03T07:32:24Z,Ibnu Rahmat,Semoga Ganjar ttp konsisten ....💪💪💪,0;;;;;;;;;
2023-05-03T07:23:23Z,imam fatahillah,Skenario 3-1 sempat di sampaikan pengusaha. 🤔 sepertinya benar.,0;;;;;;;;;
2023-05-03T07:17:49Z,Hutadi Lufik,Anies sih ini ga slh lg,0;;;;;;;;;
2023-05-03T07:11:56Z,Arief HadiSusanto,Uang buat pemilu yang dimana butuh minim 120 triliyun itu aja ndak ada kog..<br>kog ngomongin boncos..😁😁,0;;;;;;;;;
2023-05-03T07:07:57Z,Sunardi,Berapapun calonnya satu putaran saja. Karena suara terbanyak meskipun menang 1persen itulah kemenangan yg kalah legowo saja untuk mengurangi biaya pemilu.,0;;;;;;;;;
2023-05-03T07:06:46Z,Edi Kuswanto,Saya pilih yg paling berani tegas dan tak pandang bulu di antara mereka. karna pintar saja tidak cukup jadi capres di nkri,0;;;;;;;;;
2023-05-03T06:59:56Z,Saji Yem,Ttp Ganjar,0;;;;;;;;;
2023-05-03T06:59:14Z,Moh Rizal,Partai apakah yang dekat dengan komunis ?😁<br>Kalian tau itu ....hahahaha,0;;;;;;;;;
2023-05-03T06:56:29Z,FATUR RAHMAN CHANNEL,Anies,0;;;;;;;;;
2023-05-03T06:56:11Z,FATUR RAHMAN CHANNEL,Kib buyar,0;;;;;;;;;
"2023-05-03T06:50:16Z,""Rohana""""©®"",Yg penting pilihan gw bukan dari moncong putih,0";;;;;;;;;
"2023-05-03T06:27:14Z,Irawan Syah,""Partai pan,"",1";;;;;;;;;
2023-05-03T06:20:06Z,Putra Galunggung,Ganjar ko banyak banget pencitraan ... harusnya jd pemaen reog,0;;;;;;;;;
2023-05-03T05:58:35Z,Team Rebahan,kalo petugas partai lagi ogah lah..,0;;;;;;;;;
2023-05-03T05:56:14Z,Kadek Rosita,Memang  ganjar  sdh di takdirkan  jadi presiden  republik  indonesia,0;;;;;;;;;
2023-05-03T05:52:10Z,Gunadi Syarifuddin,Hrs lebih dr 2 pasang....! PSI harus nyapres dg GIRING nya biar ga ngurusin Anies mulu .....!!!😆😆😆😆,0;;;;;;;;;
2023-05-03T05:43:22Z,jannes jannes,Asal jangan yg didukung pekak es,0;;;;;;;;;
2023-05-03T05:33:07Z,King Rudi,jauhii calon dariii pdip..<br>bakal jadii babu megawatii  siapapun capres dri pdip,0;;;;;;;;;
2023-05-03T05:24:23Z,Ahmed Faizal,g usah PETA PETAAN. Berani g PEMILU jurdil.,0;;;;;;;;;
2023-05-03T05:23:29Z,Sam Mudi,Klo AQ ttp Anis biar ada perubahan.,0;;;;;;;;;
2023-05-03T05:09:14Z,wong jowo,Pak jokowi spertinya ingin mengakhiri perseteruan dan menghindari 2 capres karena efeknya sprrti tahun kmrin.. maknya smunya d umumin sbgai capres dan cawapres kcuali dr kubu oposisi.,0;;;;;;;;;
2023-05-03T04:58:43Z,Rizal Ahmad,Kalo PKB ke Gerindra... Mantap. PDI bakalan nyungsep...,0;;;;;;;;;
2023-05-03T04:52:40Z,djaja surapati saragih,Paling 3. Idealbya Prabowo- Mahfud,0;;;;;;;;;
2023-05-03T04:33:07Z,ghofur achong,Anies?<br>Gak malu tuh????,0;;;;;;;;;
2023-05-03T03:59:11Z,Susi Ana,Presidenya yang penting bukan anak mama,0;;;;;;;;;
"2023-05-03T03:56:29Z,Susi Ana,""Kalau boleh usul, mahfud md"",0";;;;;;;;;
2023-05-03T03:48:14Z,Dayat Danny,Anies Baswedan,0;;;;;;;;;
"2023-05-03T03:46:39Z,Harto Sugeng,""Anies Baswedan paling berkualitas untuk perubahan lebih baik, terbukti DKI."",1";;;;;;;;;
2023-05-03T03:11:19Z,Executive Muda,YG PENTING SMUA RAKYAT INDONESIA JNGAN SMPAI PILIH PDIP!!!!<br>JNGAN MAU DIGOBLOKI TRS OLEH PEMERINTAHAN PDIP!!!!<br>CUKUP DI ERA MEGAWATI SMA JOKOWI INDONESIA HANCUR!!!!,0;;;;;;;;;
